Temperature_C,Humidity_Percent,CO_ppm
24.19,61.6,30.76
24.35,61.8,30.72
24.14,61.8,29.71
24.02,61.6,30.43
24.17,61.4,29.75
24.02,61.6,30.82
24.02,61.2,30.88
23.87,61.4,30.19
24.24,61.1,30.44
24.04,60.9,29.44
24.13,61.4,30.99
23.94,61.8,30.85
24.17,61.7,31.08
23.99,61.4,31.24
24.08,61.9,29.89
24.23,61.2,30.94
24.22,60.8,31.24
24.1,60.7,29.75
23.83,61.0,30.41
24.55,61.6,30.32
24.36,61.2,30.93
24.21,61.5,29.3
23.99,61.9,31.41
24.08,61.1,30.44
24.02,61.5,30.96
24.29,61.6,30.47
24.14,61.1,30.75
23.98,61.8,29.34
24.03,61.3,30.31
24.27,61.3,30.92
24.34,62.0,30.64
24.33,61.6,29.68
24.21,61.7,30.53
24.06,61.8,30.09
23.61,61.2,30.05
24.14,61.8,29.74
24.1,61.2,30.81
24.12,61.2,31.06
24.11,61.3,31.56
23.9,61.2,29.76
24.18,61.6,30.88
24.19,61.5,30.92
24.2,61.3,30.21
24.24,61.6,30.04
24.19,61.3,29.96
24.04,61.3,30.24
24.09,61.4,30.6
24.11,61.5,31.18
24.12,61.5,31.05
24.25,61.3,29.69
24.2,61.7,30.11
24.41,61.3,31.15
24.43,61.2,30.13
24.11,61.0,30.47
23.52,61.7,29.65
24.29,61.4,31.08
24.02,61.5,29.54
23.98,61.7,29.68
24.04,61.3,31.03
24.03,61.0,31.46
24.19,61.4,30.35
23.87,61.5,30.48
23.94,61.3,30.95
24.15,61.8,30.64
24.19,60.7,30.31
24.2,61.7,30.26
23.98,61.6,29.72
23.95,61.5,30.62
24.02,60.4,30.45
24.14,61.8,30.28
24.32,61.1,30.0
23.79,61.2,30.05
24.07,61.3,30.81
23.9,61.5,30.94
23.85,61.6,30.34
24.25,61.7,30.28
24.18,61.6,30.07
24.17,61.5,30.97
24.24,61.5,30.52
24.03,61.1,30.68
24.04,61.2,30.68
24.43,61.7,30.35
24.06,61.7,29.92
24.21,61.6,30.0
24.1,61.2,31.06
23.82,61.7,30.14
23.79,61.1,30.29
24.01,61.7,29.93
24.26,61.3,29.89
24.22,61.9,30.12
24.24,60.9,31.34
23.95,61.9,30.83
24.34,61.3,30.24
23.96,61.3,31.04
24.13,61.5,30.42
24.1,61.2,31.18
24.07,61.4,31.61
24.3,61.2,31.01
23.99,61.2,30.55
23.9,61.5,30.85
24.1,61.1,30.51
24.04,61.2,29.58
24.61,61.0,30.17
24.2,61.2,30.02
24.04,61.8,30.16
23.94,61.1,31.4
23.82,61.2,31.06
23.95,61.5,30.72
24.12,61.3,30.91
24.31,62.1,29.55
24.27,61.4,30.86
24.13,61.5,30.97
24.05,61.7,29.38
24.14,61.7,30.88
24.02,61.5,29.79
24.36,61.4,29.51
24.07,62.0,31.16
24.09,61.4,30.0
23.77,61.3,30.14
24.07,61.2,30.99
24.23,60.9,30.35
23.94,61.6,30.41
23.99,60.7,30.4
24.22,61.4,30.67
23.88,61.3,30.39
24.26,62.1,30.56
24.02,60.9,30.25
24.04,61.1,30.68
23.93,61.4,30.66
24.16,61.3,31.45
24.47,61.2,30.31
24.22,61.4,30.41
23.97,61.0,30.62
24.27,61.5,30.98
24.05,60.7,29.95
24.31,61.4,30.55
24.22,61.2,29.25
23.66,61.7,30.36
23.95,61.9,31.04
24.24,61.3,30.14
24.12,61.8,30.59
23.95,61.3,30.24
24.0,61.1,30.07
23.81,61.9,30.99
24.09,61.6,29.98
24.43,61.4,30.65
24.22,61.6,30.65
24.43,61.5,30.07
24.23,61.4,30.58
24.25,61.0,30.03
24.4,61.3,30.76
24.16,61.6,29.84
24.07,61.4,30.33
24.25,61.7,30.37
24.32,61.5,31.06
24.03,61.1,30.57
23.99,61.0,30.98
24.12,61.4,30.78
24.22,61.2,30.77
24.22,61.5,30.33
23.89,61.2,31.01
24.39,61.2,30.32
24.0,61.7,29.64
24.06,61.4,30.39
23.96,61.2,30.73
24.5,61.4,29.7
24.14,61.8,30.06
23.97,61.5,29.88
24.23,61.6,30.89
24.22,61.2,31.34
24.07,61.7,30.4
24.23,62.1,30.77
23.98,61.2,30.75
24.03,61.0,31.28
23.8,61.5,30.17
23.9,61.7,30.39
24.37,61.4,30.33
24.35,61.1,30.54
24.11,61.4,31.75
24.35,61.6,30.52
24.08,61.3,30.07
24.06,61.6,29.92
24.11,61.7,31.13
24.08,61.5,30.07
24.07,61.4,30.83
24.27,61.6,30.16
24.12,61.1,29.87
24.21,61.1,30.8
24.25,61.3,30.18
24.16,61.3,30.71
23.95,61.2,30.75
23.9,61.9,30.77
24.12,62.1,30.37
24.07,61.3,30.84
24.11,61.4,30.04
24.1,61.3,29.27
24.49,61.7,30.85
23.9,61.8,30.58
23.8,60.9,30.19
24.15,61.5,29.76
24.04,61.0,29.48
24.15,61.9,30.53
24.19,61.5,31.32
24.29,61.2,30.43
23.87,61.3,30.32
24.02,61.3,30.49
24.16,61.6,31.59
24.22,61.7,30.88
24.43,61.1,30.03
24.24,62.0,30.51
24.09,61.9,30.67
23.97,61.1,29.97
24.02,61.4,30.88
24.01,61.9,30.09
24.2,61.8,29.74
24.14,61.3,30.54
23.9,61.6,30.46
24.03,62.3,30.5
24.23,61.4,30.12
24.15,61.2,30.19
24.19,61.5,31.06
24.16,61.5,30.72
24.34,61.2,30.02
24.14,61.5,29.52
24.04,61.0,30.04
23.96,61.2,30.58
24.14,61.6,30.18
23.73,60.9,30.15
24.07,61.7,30.21
24.07,60.8,30.46
23.9,60.9,30.89
23.96,61.3,30.5
24.22,61.5,30.53
24.13,61.8,30.39
24.12,61.4,30.25
24.15,61.3,30.95
24.11,61.6,30.87
24.29,61.1,31.52
24.12,61.4,30.81
23.88,61.0,30.25
24.34,61.4,30.05
24.16,61.4,30.98
24.01,61.2,30.09
23.91,61.4,30.9
24.16,61.4,30.12
24.08,61.8,30.67
24.34,60.9,29.97
24.05,61.4,30.89
23.97,61.2,29.88
24.23,61.7,30.64
24.24,61.6,30.4
24.13,61.6,30.55
24.2,61.2,30.3
24.09,61.7,30.29
24.14,60.9,30.58
24.27,60.9,30.0
24.19,61.0,30.0
24.07,61.4,30.32
24.3,61.6,30.3
23.75,60.5,30.0
24.41,61.8,30.96
23.84,61.4,30.33
24.01,60.9,30.39
24.09,61.4,29.84
24.08,61.7,31.54
24.25,61.6,31.71
23.94,61.7,30.11
24.14,61.0,31.11
24.01,61.3,30.45
24.14,61.1,31.3
24.09,61.9,30.67
24.11,61.6,30.55
24.02,62.3,29.25
24.02,61.3,30.06
24.14,61.2,30.51
24.24,61.4,30.6
24.01,61.8,29.89
23.97,61.3,30.14
24.19,61.4,30.78
24.1,61.4,29.81
24.22,61.4,30.57
23.96,61.2,31.12
23.83,61.4,30.69
24.02,61.3,30.67
23.99,61.4,29.49
24.09,61.7,30.09
24.0,61.9,31.53
24.21,61.1,30.2
24.06,61.3,31.13
24.12,61.2,30.19
24.12,61.5,30.36
24.13,61.2,30.76
24.1,61.5,30.55
24.18,61.7,30.69
23.98,60.6,30.09
24.31,61.5,29.93
24.06,61.3,30.06
23.9,61.5,30.23
24.13,61.1,30.39
23.97,61.8,31.02
24.2,61.7,30.54
24.43,61.6,30.74
23.98,61.6,30.57
24.15,61.2,29.94
23.84,61.2,30.51
24.17,61.6,30.57
23.97,61.2,30.88
24.01,61.8,29.97
23.93,61.3,29.48
24.21,61.6,30.59
24.25,62.0,30.68
24.1,61.2,30.41
23.97,61.4,30.51
24.34,61.7,30.94
23.99,61.7,30.27
23.78,61.3,30.36
24.17,61.2,30.54
23.93,61.3,29.89
24.25,61.8,30.42
24.04,61.3,30.47
24.19,61.4,31.32
24.31,61.3,30.35
23.92,61.6,30.6
24.02,61.4,30.96
24.09,61.1,30.08
24.33,61.1,31.19
24.0,60.8,31.38
24.01,61.2,30.49
24.17,61.6,30.23
24.01,61.8,31.31
24.12,61.6,30.9
23.87,61.6,30.54
24.43,61.4,31.21
23.9,61.6,31.16
24.05,61.5,30.33
24.1,61.9,30.62
24.39,61.4,30.79
23.9,61.8,30.51
24.4,61.7,29.8
24.21,61.6,30.03
24.16,60.8,29.82
23.95,61.7,30.75
24.19,61.4,29.91
23.99,61.3,30.6
24.29,61.0,31.42
23.95,61.4,31.21
24.08,61.4,29.58
24.02,61.0,29.86
23.95,61.0,30.11
24.21,61.5,29.92
24.18,61.7,29.67
24.28,61.5,30.49
23.83,61.7,30.85
24.26,61.4,30.98
24.48,61.4,30.26
24.03,61.1,30.36
24.38,60.9,30.68
24.06,62.0,30.45
23.89,61.7,30.91
24.05,61.0,30.72
24.26,61.4,30.31
23.97,61.4,29.57
24.01,61.3,31.25
24.19,61.3,30.16
24.1,61.5,30.68
24.19,61.6,29.54
24.14,61.5,30.49
24.17,61.4,30.55
24.04,61.4,30.57
24.13,61.7,32.01
23.96,61.5,30.18
24.29,61.4,30.91
24.0,61.4,30.76
24.27,61.5,30.16
24.06,61.3,30.9
24.13,61.6,30.42
24.03,61.1,30.94
23.95,61.3,31.48
23.84,61.6,30.58
23.94,61.1,30.36
24.05,60.9,31.03
24.13,61.4,31.2
24.25,60.9,30.06
24.03,61.0,30.27
23.97,61.6,30.84
23.88,61.3,30.43
24.17,61.8,30.02
24.31,61.0,30.77
24.29,61.4,30.84
24.21,61.5,30.33
24.2,61.0,30.53
24.35,61.7,30.21
24.15,61.6,29.95
24.2,60.9,30.25
24.05,61.4,30.54
23.9,61.5,29.76
24.0,61.2,30.29
24.1,61.0,30.54
24.11,61.5,31.1
24.39,62.1,30.34
24.11,61.3,29.88
24.28,61.9,30.4
24.03,61.2,30.22
24.05,61.5,30.78
23.9,61.6,30.33
23.99,61.4,29.14
24.18,61.3,32.35
24.1,61.6,30.57
24.24,62.0,30.54
24.13,61.5,29.73
24.05,61.2,29.77
24.42,61.3,30.45
24.09,62.2,30.67
24.27,61.4,30.85
24.04,61.2,30.62
24.21,61.1,29.91
24.24,60.9,29.25
24.13,61.5,30.45
23.75,61.6,30.23
24.1,61.3,29.87
24.28,61.4,30.91
24.18,61.0,29.71
24.17,61.4,30.81
23.84,61.5,29.79
23.99,61.2,30.57
24.16,61.9,30.97
24.16,61.1,30.33
24.28,61.5,31.34
24.08,61.7,31.46
24.16,61.4,30.62
24.1,61.3,30.77
23.95,61.0,31.03
23.76,61.8,30.77
24.16,61.3,30.72
24.13,61.6,30.24
24.01,61.6,29.66
23.86,61.2,29.8
24.19,61.3,31.69
24.06,61.8,30.66
24.18,61.1,30.38
24.38,62.0,31.13
23.78,61.2,30.13
24.0,61.0,30.79
24.07,61.4,30.54
24.32,62.1,30.73
23.85,60.8,30.33
24.39,61.4,30.02
24.12,61.5,30.09
24.09,61.4,30.11
24.07,61.5,30.5
24.03,61.2,29.72
24.26,61.2,29.88
23.94,61.4,30.57
24.15,61.1,30.44
24.04,61.4,30.6
23.99,61.3,30.48
24.49,61.3,31.76
24.16,61.5,30.56
24.19,60.9,30.31
24.27,61.3,30.55
23.89,62.1,31.01
24.36,61.1,30.48
23.72,61.8,30.84
23.98,61.4,30.7
24.03,61.2,30.35
24.19,61.0,30.56
24.13,61.4,31.3
24.07,61.8,30.62
24.1,61.3,30.01
23.95,61.4,30.34
23.88,61.7,29.44
24.21,61.5,30.57
24.2,60.9,31.16
24.34,61.4,29.83
23.98,61.9,30.57
24.2,61.4,30.99
24.06,60.6,31.05
24.28,61.5,31.14
24.25,61.3,29.57
24.13,60.9,30.75
24.05,60.9,29.75
24.24,61.7,30.0
24.2,61.2,30.91
24.0,61.1,30.58
23.9,61.4,30.86
24.06,61.2,30.04
24.33,61.4,31.24
24.27,61.3,30.84
23.93,61.0,30.94
23.92,61.2,29.96
24.29,61.5,31.09
23.93,61.4,30.34
24.18,61.4,30.19
24.01,62.0,30.81
24.34,61.6,30.79
23.98,61.7,30.08
24.27,61.4,31.53
24.13,61.5,31.41
24.14,61.3,30.8
23.8,61.6,30.72
23.77,61.4,30.66
24.07,61.5,29.73
24.14,61.4,30.56
23.93,61.4,30.55
23.94,62.3,30.21
24.18,61.2,30.35
24.18,61.2,29.31
24.08,61.6,29.95
24.22,61.2,30.96
23.92,61.3,31.37
24.05,61.1,30.03
24.35,61.5,30.59
24.11,61.6,31.05
24.12,61.3,30.24
24.45,61.6,30.84
23.89,60.8,30.48
24.22,61.2,31.1
24.35,61.3,29.86
24.05,61.0,29.95
24.23,60.9,30.64
23.95,61.3,30.55
24.0,61.6,30.47
24.16,61.8,30.79
24.22,61.2,30.03
24.27,61.6,29.82
24.34,61.6,30.25
24.09,61.8,30.31
24.28,61.3,30.36
24.05,60.9,31.13
24.24,61.4,30.89
24.13,61.1,30.77
24.17,61.2,30.61
24.16,61.3,30.28
23.86,61.3,30.07
23.93,61.4,29.9
24.12,61.6,30.15
23.85,61.3,30.48
24.22,61.5,29.92
24.23,61.4,30.58
24.15,61.7,30.4
23.93,61.3,30.3
24.31,61.4,31.08
24.41,61.3,29.27
24.12,61.4,30.31
24.18,61.2,29.32
24.13,61.1,30.62
24.18,61.6,30.88
24.08,61.1,29.82
24.09,61.3,29.89
24.24,61.7,29.65
24.45,61.3,30.53
23.89,61.6,30.33
24.08,61.2,30.36
23.92,61.1,30.32
24.34,60.9,30.01
24.01,61.8,31.07
23.88,61.1,30.64
24.2,61.6,29.91
24.36,61.1,30.15
24.2,61.8,30.06
24.13,62.1,31.2
24.16,60.9,30.86
24.31,61.1,30.44
23.97,61.6,31.35
24.08,61.6,31.23
24.03,61.6,30.38
23.92,61.2,30.29
24.05,62.0,30.32
24.27,61.4,30.02
24.18,61.0,31.37
24.2,61.3,30.0
24.12,61.0,30.93
24.18,61.9,30.85
23.98,61.2,30.35
24.05,61.5,31.41
24.13,61.3,29.72
24.14,61.2,30.46
24.15,60.8,30.26
24.08,61.6,30.98
24.04,61.8,30.68
24.57,61.1,29.64
24.24,60.9,31.12
24.16,61.6,30.74
24.07,60.9,29.98
24.03,61.8,30.33
24.08,61.1,29.85
24.14,61.1,30.41
23.82,61.5,30.58
23.86,61.1,30.33
24.0,61.2,30.27
24.13,61.5,29.69
24.06,60.7,30.67
24.32,61.9,29.54
23.88,61.4,30.52
23.99,61.0,29.6
24.33,61.1,30.53
24.12,61.7,30.5
24.23,61.6,30.7
24.41,61.8,30.93
24.0,61.2,31.02
24.09,61.5,29.69
24.06,61.5,30.47
23.81,61.6,31.51
24.05,61.7,30.56
24.23,61.2,30.08
24.18,61.4,30.46
24.19,61.2,30.31
24.04,61.4,29.91
24.0,61.6,30.93
24.29,60.9,30.79
24.03,61.7,29.83
24.14,61.1,30.45
24.12,61.3,30.22
24.32,61.8,29.7
24.25,61.5,29.79
23.91,61.5,29.87
23.92,61.0,30.47
24.19,61.1,30.27
24.09,61.7,30.02
24.03,61.2,30.3
24.25,61.3,30.87
24.13,61.7,30.68
24.11,61.1,31.0
24.22,61.5,30.39
24.04,61.4,31.3
24.34,61.4,30.67
23.98,61.2,30.26
24.2,61.2,30.55
24.32,61.1,29.88
23.89,61.5,30.35
24.05,61.2,30.71
24.27,61.7,30.81
24.27,61.3,30.29
24.07,61.1,31.87
23.99,61.3,30.41
24.24,61.3,29.66
24.28,61.7,31.11
23.93,61.3,30.8
23.92,61.3,30.62
24.13,61.8,30.27
24.19,61.6,30.7
24.06,61.9,31.31
24.2,61.8,30.6
23.99,61.1,29.76
23.78,61.7,28.77
24.04,61.9,30.69
24.11,61.9,30.01
24.06,61.7,30.45
23.93,61.7,30.1
23.83,61.3,30.06
24.02,61.1,30.12
24.23,61.3,30.16
24.29,60.9,30.89
24.28,61.8,30.79
23.98,61.3,29.9
23.93,61.8,29.96
24.17,61.0,30.69
24.2,61.7,31.03
24.16,61.3,31.02
23.8,61.0,30.0
23.97,61.9,30.99
24.1,61.7,29.61
24.17,61.5,30.4
24.22,61.4,30.74
24.12,61.5,29.46
24.15,61.5,31.55
24.11,61.2,31.16
24.2,61.3,30.82
24.15,62.0,30.02
24.11,62.2,30.47
24.06,61.9,30.9
24.11,61.5,29.94
24.17,61.3,30.41
24.14,61.2,30.96
24.16,61.2,29.75
24.3,61.2,30.67
24.14,62.0,29.62
24.0,61.9,30.03
24.23,61.6,30.25
23.9,61.1,30.76
23.94,61.7,30.15
24.15,61.3,30.56
24.18,60.8,30.16
23.91,61.5,30.23
24.04,61.1,31.13
24.01,61.2,29.92
24.03,61.3,30.88
24.24,61.3,30.5
24.21,61.4,30.21
24.1,61.4,29.89
24.02,60.8,29.93
23.9,61.9,30.13
24.31,61.1,30.42
24.19,61.1,30.8
23.99,61.3,30.35
24.21,61.4,30.38
24.09,61.8,30.46
24.06,61.5,30.74
24.17,61.6,30.82
23.99,61.5,29.81
24.05,61.5,30.36
24.12,61.5,31.11
24.03,60.8,29.84
24.2,61.3,30.54
24.38,61.7,30.41
23.99,62.6,30.22
23.85,61.0,31.3
23.8,61.5,30.52
24.08,61.2,31.26
24.0,62.0,30.5
24.13,61.0,30.73
24.12,61.6,30.21
23.86,61.0,30.22
23.83,61.3,30.7
24.14,61.4,30.71
24.12,61.7,30.8
24.04,61.1,30.69
23.85,61.6,29.83
24.17,61.4,30.1
24.29,61.5,30.92
24.14,61.7,29.52
23.97,61.0,30.65
24.11,61.6,30.44
23.9,61.2,30.92
24.26,61.7,30.71
24.11,61.5,30.17
23.83,61.3,30.15
24.05,61.2,30.24
24.17,61.6,30.79
24.05,61.8,29.35
24.06,61.2,30.58
23.92,61.1,30.06
24.18,61.6,30.6
24.0,61.0,30.67
23.78,61.0,29.67
24.04,61.1,30.39
24.25,61.3,30.58
24.04,61.0,30.54
24.36,60.8,30.44
24.16,61.1,29.89
24.15,61.6,29.97
24.08,61.0,29.81
24.09,61.3,30.78
24.06,62.0,30.44
24.05,61.4,30.47
24.18,61.5,29.65
23.96,61.1,30.48
23.94,62.0,30.82
23.93,61.2,29.58
24.41,61.3,30.23
24.18,61.8,29.71
24.15,61.3,30.29
23.94,61.4,30.05
24.19,61.3,30.69
24.08,61.3,30.58
24.13,61.5,31.15
23.95,61.6,30.47
24.12,61.2,30.67
24.04,61.2,30.22
23.99,61.2,29.95
24.21,61.0,30.92
23.87,60.9,31.12
24.18,61.5,30.85
24.2,61.7,30.57
23.97,61.7,30.01
23.98,60.7,31.07
24.07,61.3,30.79
24.14,61.1,31.51
24.08,61.4,29.92
24.17,61.3,30.93
24.36,61.6,30.77
24.02,61.4,30.33
23.84,60.8,31.18
24.22,61.1,30.7
24.35,61.4,30.03
24.16,61.4,30.44
23.94,61.0,30.03
24.08,60.9,30.27
23.93,61.4,30.85
24.2,61.0,30.99
23.9,60.9,30.61
24.05,61.3,30.12
23.95,61.3,30.69
24.12,61.1,30.86
24.05,61.2,29.51
24.13,61.4,30.56
24.1,61.2,30.4
23.95,61.4,30.98
24.19,61.3,30.69
24.09,61.5,30.74
23.95,61.7,30.26
24.44,61.7,30.5
24.17,61.8,30.97
24.08,61.7,30.47
24.31,61.5,30.59
24.38,61.3,29.73
24.08,61.3,30.47
24.15,61.1,29.49
23.95,61.4,30.24
24.08,61.6,30.53
24.07,61.2,30.88
24.13,61.4,30.0
24.15,61.2,30.69
24.18,61.5,31.23
24.14,61.2,30.18
23.92,61.2,29.73
23.96,61.2,30.64
24.02,61.6,29.9
24.06,61.4,30.09
24.26,61.3,30.96
23.93,61.5,31.44
24.05,61.3,30.0
24.24,61.7,30.13
24.06,61.1,30.28
24.17,61.3,30.23
24.08,61.0,31.47
24.14,61.3,30.23
24.07,60.9,30.31
24.2,61.6,31.31
23.87,61.6,30.79
24.05,61.6,30.99
24.14,61.4,30.05
24.18,61.1,30.23
24.32,61.2,29.98
24.04,61.9,30.9
24.32,61.8,31.11
24.0,61.4,30.2
24.3,61.2,30.32
24.22,61.8,30.34
23.96,61.2,29.73
24.15,61.5,30.16
24.09,61.8,30.89
24.19,61.1,30.06
24.07,61.6,30.55
24.05,61.6,29.85
24.31,61.4,30.43
24.09,61.1,30.22
24.22,61.2,29.89
24.07,61.5,30.9
24.35,61.0,30.92
24.0,61.4,30.02
24.01,61.6,30.39
24.33,61.7,30.52
24.03,61.0,29.59
24.34,61.8,29.8
24.23,61.9,31.14
24.08,61.5,29.97
23.83,61.1,31.13
24.1,61.3,29.83
24.12,61.4,30.83
24.28,61.5,30.34
24.34,61.4,30.41
24.0,61.5,31.43
24.22,61.4,29.87
110.0,8.0,600.0
24.26,61.3,30.78
24.17,61.3,32.18
23.81,61.2,29.96
24.08,62.0,30.19
23.93,61.8,30.91
24.07,61.6,30.4
24.25,61.8,30.27
24.15,61.6,30.98
24.27,61.5,30.37
24.15,60.9,30.05
23.91,61.3,30.86
23.72,61.3,30.69
24.12,61.1,30.34
24.07,61.0,30.32
23.95,61.5,30.04
23.84,61.5,30.86
23.99,61.0,30.32
24.07,61.2,30.12
24.2,61.7,29.86
24.13,61.1,30.7
24.34,61.5,30.25
23.94,61.3,29.49
24.23,61.6,29.9
24.11,61.1,30.38
24.2,61.4,30.4
24.03,61.5,30.38
24.26,61.5,30.31
24.14,61.4,29.76
24.0,61.5,30.06
24.1,62.1,31.09
24.06,62.2,31.02
24.17,61.2,30.79
23.92,60.7,30.74
24.1,61.6,30.95
24.16,61.5,29.94
24.1,61.7,30.52
24.3,61.5,29.94
24.22,61.4,29.95
24.1,61.7,30.68
24.13,61.8,30.97
24.14,61.0,30.4
24.16,61.2,31.32
23.83,61.4,30.61
24.05,61.4,30.11
23.88,61.3,29.96
24.29,61.5,31.01
24.09,61.7,30.56
24.07,61.9,30.84
24.23,61.6,29.17
24.16,61.1,30.62
23.93,61.4,30.24
24.09,61.4,29.8
24.05,61.6,30.47
23.84,61.5,31.05
24.0,62.0,31.63
24.07,61.3,30.62
24.08,61.5,30.15
23.88,62.1,30.12
24.27,61.2,30.98
24.08,61.4,30.0
24.11,61.1,30.81
24.16,61.4,30.65
23.98,61.2,30.59
24.17,61.7,29.72
24.04,61.4,30.32
23.97,61.1,29.77
24.19,61.7,30.21
24.32,61.5,30.96
24.21,61.7,31.12
24.24,61.1,30.61
24.02,61.5,30.21
23.86,61.6,31.29
24.32,61.3,30.21
24.41,61.0,29.93
24.33,61.4,30.85
24.05,61.8,30.73
23.93,61.7,30.23
23.94,61.3,30.55
23.85,61.0,30.72
24.08,61.3,30.6
24.34,61.3,30.73
24.08,61.5,30.25
24.15,61.4,30.76
24.31,61.2,30.51
24.04,61.7,30.26
24.41,61.4,30.38
24.4,61.5,30.45
24.08,60.9,29.78
24.01,60.7,30.18
24.2,61.0,30.53
24.05,61.3,29.82
23.93,61.6,30.19
24.29,60.7,31.69
24.28,61.9,29.94
24.12,61.5,30.31
23.91,61.8,30.08
23.92,61.1,30.44
24.12,61.6,30.09
24.03,61.4,30.38
24.05,61.6,30.14
24.25,61.3,31.03
24.21,61.5,30.54
24.31,61.7,30.0
23.95,61.2,30.92
24.05,61.5,30.02
24.21,60.8,29.72
24.17,61.6,30.5
24.33,62.0,31.45
24.16,61.0,29.59
24.38,61.4,29.83
24.18,61.7,30.88
24.26,61.4,30.18
24.05,61.4,30.81
24.1,61.3,30.08
24.24,61.3,30.57
24.34,61.4,31.37
24.21,61.4,29.9
24.09,61.0,31.01
24.31,61.4,30.84
23.77,61.9,29.76
23.89,61.3,30.78
24.2,61.0,30.54
24.1,61.4,30.55
24.19,61.2,30.67
24.11,61.0,30.32
24.19,61.4,30.54
23.98,61.2,30.62
24.19,61.2,30.87
24.25,61.4,29.74
24.28,60.9,31.15
24.4,60.9,29.92
24.14,61.6,30.88
24.14,60.8,30.54
23.87,61.1,29.86
24.02,60.9,30.76
24.07,61.3,30.03
24.26,61.5,31.03
24.01,61.4,30.14
24.22,62.1,29.75
24.1,61.7,31.27
24.07,61.1,30.59
24.14,61.0,30.93
24.04,62.2,30.07
24.04,61.7,29.55
23.84,61.6,31.34
24.06,61.4,30.5
24.03,61.5,30.75
24.02,61.0,30.83
24.16,61.4,30.33
24.2,61.4,30.61
24.13,61.1,31.3
24.25,61.2,30.48
24.19,61.9,30.97
24.06,61.4,29.5
24.03,62.0,31.06
24.15,60.9,29.74
24.19,61.2,31.0
24.31,60.9,30.7
24.28,61.0,30.45
24.02,61.2,30.45
24.08,61.5,30.37
24.2,61.5,30.09
24.26,61.2,30.4
24.24,60.7,31.6
24.09,61.8,31.15
23.91,61.3,30.06
23.95,61.1,30.63
24.14,61.5,30.55
24.15,61.5,30.43
23.94,61.3,30.0
24.11,61.4,30.72
24.19,61.1,30.92
23.93,61.6,30.08
24.27,61.1,31.48
24.04,61.2,31.26
24.29,61.6,30.77
24.02,61.8,29.88
23.95,61.9,30.7
24.03,61.7,30.64
24.09,61.3,30.76
24.04,60.9,31.3
24.07,61.8,30.41
24.15,61.8,31.52
24.07,61.2,30.7
24.09,61.7,30.35
23.84,61.3,31.7
24.16,61.9,30.91
24.09,61.2,30.27
24.34,62.0,30.54
23.96,61.6,30.82
23.83,61.9,30.42
24.19,61.3,30.57
24.15,61.5,30.09
23.95,61.1,29.66
23.87,61.7,30.55
24.33,61.7,30.57
24.31,62.1,30.76
23.73,61.5,30.21
24.03,61.6,29.83
24.35,61.3,30.02
24.03,61.6,31.03
24.03,61.3,30.17
24.06,61.4,30.28
23.93,61.5,30.34
23.84,61.3,30.19
24.26,61.4,30.15
23.82,61.3,30.06
24.14,61.3,31.2
24.23,61.7,30.84
23.88,61.5,31.12
23.96,61.5,31.22
24.28,61.0,29.33
24.18,61.5,30.67
24.01,61.6,30.21
24.28,61.3,31.06
24.28,62.0,30.13
24.14,60.7,29.97
23.96,61.6,29.78
24.04,61.6,30.35
24.14,61.6,30.96
24.07,61.5,30.63
24.24,61.6,29.9
23.87,61.7,31.58
23.88,61.2,30.82
24.13,61.5,30.89
24.03,61.3,31.14
24.01,61.1,29.68
23.83,61.6,30.04
24.1,61.2,30.91
24.09,61.0,30.09
24.2,61.2,30.36
24.11,61.2,30.46
24.08,61.7,29.86
24.28,61.4,30.32
23.9,61.8,30.96
24.18,61.2,30.86
23.85,61.7,31.06
23.97,62.3,31.0
23.92,61.5,30.7
24.22,61.7,30.66
24.09,61.6,30.63
24.1,61.0,30.19
23.93,61.6,29.99
24.06,61.5,30.16
23.99,61.3,30.34
24.16,61.1,30.17
23.95,61.6,30.71
24.3,61.1,30.6
23.85,62.0,30.65
23.98,61.4,30.68
24.35,61.0,31.1
24.03,61.2,30.5
23.9,61.3,31.0
24.13,62.1,30.76
24.03,61.1,31.06
23.97,61.4,31.31
23.94,61.2,30.79
24.52,61.5,30.55
24.06,61.2,30.55
23.81,61.1,30.26
24.32,61.3,30.25
24.19,61.3,30.95
23.99,61.2,30.02
23.96,61.2,31.31
24.2,61.8,30.42
24.06,61.3,31.93
23.81,61.1,30.15
24.37,61.3,30.63
24.03,61.4,30.32
24.32,61.0,30.1
24.29,61.9,31.03
23.95,61.7,29.95
24.25,61.8,30.16
24.0,61.5,30.79
23.82,60.8,30.87
24.04,61.9,29.8
24.16,61.1,30.79
24.03,61.2,30.56
24.05,61.4,30.04
24.27,61.8,30.11
24.12,61.7,29.48
23.97,61.7,31.36
24.21,61.3,31.01
24.13,61.3,29.86
23.72,61.5,30.9
24.16,61.4,30.21
24.16,61.7,30.96
24.1,61.6,30.25
24.23,61.6,30.32
24.0,60.6,30.36
24.15,61.4,30.17
23.86,61.4,31.2
24.16,61.5,30.95
24.39,61.2,30.55
23.95,61.0,31.01
23.99,61.5,29.69
23.99,61.3,29.89
24.12,61.6,30.74
23.94,61.2,30.87
24.16,61.8,30.64
24.23,61.7,29.56
24.18,61.5,29.97
23.83,61.3,30.71
24.25,61.7,31.71
24.24,61.5,31.11
24.22,61.5,31.29
24.16,61.7,30.67
24.13,61.8,30.67
24.25,61.0,29.98
